date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2019-01-31,3.9180050771056933,3.819085009768877,141.80070648873684,4.001680877358681,3.3843902633457743,-2.0575208124862963,-0.4720900081152125,28.5,49.3,53.69,44.5625,3.391147045808654,3.883623530906448,-0.4094394599803845,-0.5538719157441645,4.098502572370764,3.9219733362813143
2019-02-28,3.9569963710708773,3.6408702349275757,144.20023125379288,3.934371409091908,3.4011973816621555,5.156323635166772,1.3098015573705915,29.0,51.3,50.13,37.125,3.3843902633457743,3.9180050771056933,-0.4720900081152125,-2.0575208124862963,4.001680877358681,3.819085009768877
2019-03-31,4.019980146933238,3.8434764628930362,142.6265822525932,4.23642266081509,3.456316680883235,10.574505709690447,0.29739958505093633,30.7,54.7,68.16,45.6875,3.4011973816621555,3.9569963710708773,1.3098015573705915,5.156323635166772,3.934371409091908,3.6408702349275757
2019-04-30,4.039536325727106,3.995904489408848,142.6239985914577,4.316554344376219,3.4781584227982836,1.5110177596449192,0.38495259391425946,31.4,55.8,73.93,53.375,3.456316680883235,4.019980146933238,0.29739958505093633,10.574505709690447,4.23642266081509,3.8434764628930362
2019-05-31,4.065602093356446,3.9889840465642745,144.6171195589286,4.272909070138343,3.4657359027997265,1.935253916489194,1.874171224693387,31.0,57.3,70.73,53.0,3.4781584227982836,4.039536325727106,0.38495259391425946,1.5110177596449192,4.316554344376219,3.995904489408848
2019-06-30,4.039536325727106,3.8815637979434374,143.70845714572943,4.1540275643832745,3.4339872044851463,-5.5442507230535565,1.3153058323555278,30.0,55.8,62.69,47.5,3.4657359027997265,4.065602093356446,1.874171224693387,1.935253916489194,4.272909070138343,3.9889840465642745
2019-07-31,4.014579593753238,3.924445525426703,145.5699882004066,4.117409835153096,3.4404180948154366,3.2903802420766133,2.7049242797099313,30.2,54.4,60.4,49.625,3.4339872044851463,4.039536325727106,1.3153058323555278,-2.277315120180965,4.1540275643832745,3.8815637979434374
2019-08-31,4.0163830207523885,4.0785962052539615,144.61116519499626,4.433907256550871,3.8979240810486444,29.76617424850565,2.0997262626835647,48.3,54.5,83.26,58.0625,3.4404180948154366,4.014579593753238,2.7049242797099313,3.2903802420766133,4.117409835153096,3.924445525426703
2019-09-30,3.9982007016691985,4.09225905573108,140.4357565302375,4.374120463102784,3.8918202981106265,-2.6064575644011967,-0.784700895222175,48.0,53.5,78.37,58.875,3.8979240810486444,4.0163830207523885,2.0997262626835647,12.730814299085372,4.433907256550871,4.0785962052539615
2019-10-31,3.9415818076696905,3.905753392414551,143.68676613680054,4.23410650459726,3.8958936234982624,3.700652472504753,1.570811954255802,48.2,50.5,68.0,48.6875,3.8918202981106265,3.9982007016691985,-0.784700895222175,-2.277315120180965,4.374120463102784,4.09225905573108
2019-11-30,3.9721769282478934,3.8108204999189836,140.77423808895205,4.1588830833596715,3.8416005411316,0.21740956803383854,-0.43705612151861556,45.6,52.1,63.0,44.1875,3.8958936234982624,3.9415818076696905,1.570811954255802,3.700652472504753,4.23410650459726,3.905753392414551
2019-12-31,4.00369019395397,3.6997575722611193,140.13061779596248,4.02535169073515,3.765840495250065,0.06680026968507607,-0.848502419334253,42.2,53.8,55.0,39.4375,3.8416005411316,3.9721769282478934,-0.43705612151861556,0.21740956803383854,4.1588830833596715,3.8108204999189836
2020-01-31,3.9871304779149512,3.5553480614894135,140.58665899171356,3.9318256327243257,3.713572066704308,0.7152987331266766,-0.48936503410732557,40.0,52.9,50.0,34.0,3.765840495250065,4.00369019395397,-0.848502419334253,0.06680026968507607,4.02535169073515,3.6997575722611193
2020-02-29,3.937690752176724,3.4908095403518424,139.35660202037917,3.713572066704308,3.711130063048756,3.0686266074258173,-1.3316869336734907,39.9,50.3,40.0,31.8125,3.713572066704308,3.9871304779149512,-0.48936503410732557,0.7152987331266766,3.9318256327243257,3.5553480614894135
2020-03-31,3.899950424193877,3.3520946686544235,126.00621378164502,3.6635616461296463,3.7013019741124933,3.5684240795600357,-10.765929911319617,39.5,48.4,38.0,27.5625,3.711130063048756,3.937690752176724,-1.3316869336734907,3.0686266074258173,3.713572066704308,3.4908095403518424
2020-04-30,3.8416005411316,2.967204189939453,106.19038846148764,3.6635616461296463,3.912023005428146,3.610170440466423,-24.790171201522604,49.0,45.6,38.0,18.4375,3.7013019741124933,3.899950424193877,-10.765929911319617,3.5684240795600357,3.6635616461296463,3.3520946686544235
2020-05-31,3.7932394694381792,3.316456153207065,117.58169902265048,3.6635616461296463,3.9512437185814275,2.5115812719269845,-16.72005012961864,51.0,43.4,38.0,26.5625,3.912023005428146,3.8416005411316,-24.790171201522604,3.610170440466423,3.6635616461296463,2.967204189939453
2020-06-30,3.7796338173824005,3.423855405554739,124.77408958289784,3.6635616461296463,3.979681653901961,2.762765646662872,-11.631678137640481,52.5,42.8,38.0,29.6875,3.9512437185814275,3.7932394694381792,-16.72005012961864,2.5115812719269845,3.6635616461296463,3.316456153207065
2020-07-31,3.770459441106359,3.4074279314127915,126.28697705265132,3.6635616461296463,3.9684033388642534,2.6055543170829467,-10.574287215143121,51.9,42.4,38.0,29.1875,3.979681653901961,3.7796338173824005,-11.631678137640481,2.762765646662872,3.6635616461296463,3.423855405554739
2020-08-31,3.730501128804756,3.421816668864891,128.8654888957412,3.6635616461296463,3.955082494888593,2.539385597752398,-8.771042059955528,51.2,40.7,38.0,29.625,3.9684033388642534,3.770459441106359,-10.574287215143121,2.6055543170829467,3.6635616461296463,3.4074279314127915
2020-09-30,3.6270040503958487,3.423855405554739,130.68218975309483,3.6635616461296463,3.9415818076696905,2.6604388989013303,-7.516100640722143,50.5,36.6,38.0,29.6875,3.955082494888593,3.730501128804756,-8.771042059955528,2.539385597752398,3.6635616461296463,3.421816668864891
2020-10-31,3.6428355156125294,3.488902962081261,133.21089788041095,3.6109179126442243,3.9721769282478934,2.783171032868912,-5.76643552825917,52.1,37.2,36.0,31.75,3.9415818076696905,3.6270040503958487,-7.516100640722143,2.6604388989013303,3.6635616461296463,3.423855405554739
2020-11-30,3.6054978451748854,3.548179572010801,134.605293000007,3.6635616461296463,3.979681653901961,3.721534517461779,-4.828265208223042,52.5,35.8,38.0,33.75,3.9721769282478934,3.6428355156125294,-5.76643552825917,2.783171032868912,3.6109179126442243,3.488902962081261
2020-12-31,3.6136169696133895,3.5624655292582776,136.86703808864158,3.6635616461296463,3.927896354584436,3.4454904083050186,-3.285830024709148,49.8,36.1,38.0,34.25,3.979681653901961,3.6054978451748854,-4.828265208223042,3.721534517461779,3.6635616461296463,3.548179572010801
