date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2019-11-30,3.9531649487593215,3.7884419436567915,140.77423808895205,4.143134726391533,3.8199077165203406,0.21764607399967772,1.7055726325716059,45.6,52.1,63.0,44.1875,3.8753590210565547,3.9219733362813143,3.553800499854276,3.769979152189018,4.219507705176107,3.885422323630967
2019-12-31,3.9852734671677386,3.674717140301432,140.13061779596248,4.007333185232471,3.742420221041966,0.06682258603407654,1.427256078239747,42.2,53.8,55.0,39.4375,3.8199077165203406,3.9531649487593215,1.7055726325716059,0.21764607399967772,4.143134726391533,3.7884419436567915
2020-01-31,3.9684033388642534,3.5263605246161616,140.58665899171356,3.912023005428146,3.6888794541139363,0.7178631051752982,1.9094591573300512,40.0,52.9,50.0,34.0,3.742420221041966,3.9852734671677386,1.427256078239747,0.06682258603407654,4.007333185232471,3.674717140301432
2020-02-29,3.9180050771056933,3.4598592943107414,139.35660202037917,3.6888794541139363,3.686376323895818,3.116194264876526,1.162237749422168,39.9,50.3,40.0,31.8125,3.6888794541139363,3.9684033388642534,1.9094591573300512,0.7178631051752982,3.912023005428146,3.5263605246161616
2020-03-31,3.879499813722586,3.316456153207065,126.00621378164502,3.6375861597263857,3.676300671907076,3.6328564539463093,-8.80560445298979,39.5,48.4,38.0,27.5625,3.686376323895818,3.9180050771056933,1.162237749422168,3.116194264876526,3.6888794541139363,3.4598592943107414
2020-04-30,3.8199077165203406,2.9143866341000386,106.19038846148764,3.6375861597263857,3.8918202981106265,3.6761284318287624,-25.84493321401462,49.0,45.6,38.0,18.4375,3.676300671907076,3.879499813722586,-8.80560445298979,3.6328564539463093,3.6375861597263857,3.316456153207065
2020-05-31,3.770459441106359,3.2795004466846356,117.58169902265048,3.6375861597263857,3.9318256327243257,2.5433871932974306,-15.619413035677976,51.0,43.4,38.0,26.5625,3.8918202981106265,3.8199077165203406,-25.84493321401462,3.6761284318287624,3.6375861597263857,2.9143866341000386
2020-06-30,3.756538102587751,3.39072608179486,124.77408958289784,3.6375861597263857,3.960813169597578,2.8012839217974816,-9.682508095954478,52.5,42.8,38.0,29.6875,3.9318256327243257,3.770459441106359,-15.619413035677976,2.5433871932974306,3.6375861597263857,3.2795004466846356
2020-07-31,3.7471483622379123,3.373740535429116,126.28697705265132,3.6375861597263857,3.949318790171843,2.6397956287255164,-8.513110560676829,51.9,42.4,38.0,29.1875,3.960813169597578,3.756538102587751,-9.682508095954478,2.8012839217974816,3.6375861597263857,3.39072608179486
2020-08-31,3.7062280924485496,3.3886185994552953,128.8654888957412,3.6375861597263857,3.9357395320454622,2.5719026548672863,-6.562401211453572,51.2,40.7,38.0,29.625,3.949318790171843,3.7471483622379123,-8.513110560676829,2.6397956287255164,3.6375861597263857,3.373740535429116
